ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3,VOLAU,VOLAD,TIMAU
12027-12086-12085,12086,12027,12085,-1,0.0,0.0,0.0,3.9438095,0.0,0.0
12085-12086-12026,12086,12085,12026,-1,0.0,0.0,0.0,79.752563,0.0,0.0
12085-12086-12085,12086,12085,12085,0,0.0,0.0,0.0,0.0,0.0,-1.0
12012-12089-12013,12089,12012,12013,0,0.0,0.0,0.0,0.0,0.0,-1.0
12012-12089-12090,12089,12012,12090,-1,0.0,0.0,0.0,67.810249,0.0,0.0
12090-12089-12013,12089,12090,12013,-1,0.0,0.0,0.0,1.8574967,0.0,0.0
12090-12089-12090,12089,12090,12090,0,0.0,0.0,0.0,0.0,0.0,-1.0
12023-12115-12045,12115,12023,12045,-1,0.0,0.0,0.0,65.988525,0.0,0.0
12023-12115-12075,12115,12023,12075,-1,0.0,0.0,0.0,0.0,0.0,0.0
12023-12115-12114,12115,12023,12114,0,0.0,0.0,0.0,0.0,0.0,-1.0
12045-12115-12045,12115,12045,12045,0,0.0,0.0,0.0,0.0,0.0,-1.0
12045-12115-12075,12115,12045,12075,-1,0.0,0.0,0.0,56.05127,0.0,0.0
12045-12115-12114,12115,12045,12114,-1,0.0,0.0,0.0,92.669716,0.0,0.0
12075-12115-12045,12115,12075,12045,-1,0.0,0.0,0.0,59.57373,0.0,0.0
12075-12115-12075,12115,12075,12075,0,0.0,0.0,0.0,0.0,0.0,-1.0
12075-12115-12114,12115,12075,12114,-1,0.0,0.0,0.0,0.0,0.0,0.0
12043-12129-12043,12129,12043,12043,0,0.0,0.0,0.0,0.0,0.0,-1.0
12043-12129-12133,12129,12043,12133,-1,0.0,0.0,0.0,38.101982,0.0,0.0
12043-12129-12134,12129,12043,12134,0,0.0,0.0,0.0,0.0,0.0,-1.0
12048-12129-12043,12129,12048,12043,-1,0.0,0.0,0.0,6.1524839,0.0,0.0
12048-12129-12133,12129,12048,12133,0,0.0,0.0,0.0,0.0,0.0,-1.0
12048-12129-12134,12129,12048,12134,-1,0.0,0.0,0.0,0.0,0.0,0.0
12133-12129-12043,12129,12133,12043,-1,0.0,0.0,0.0,0.0400448,0.0,0.0
12133-12129-12133,12129,12133,12133,0,0.0,0.0,0.0,0.0,0.0,-1.0
12133-12129-12134,12129,12133,12134,-1,0.0,0.0,0.0,1.239506,0.0,0.0
12048-12131-12048,12131,12048,12048,0,0.0,0.0,0.0,0.0,0.0,-1.0
12048-12131-12049,12131,12048,12049,-1,0.0,0.0,0.0,147.48148,0.0,0.0
12048-12131-12133,12131,12048,12133,-1,0.0,0.0,0.0,107.30415,0.0,0.0
12049-12131-12048,12131,12049,12048,-1,0.0,0.0,0.0,109.65684,0.0,0.0
12049-12131-12049,12131,12049,12049,0,0.0,0.0,0.0,0.0,0.0,-1.0
12049-12131-12133,12131,12049,12133,0,0.0,0.0,0.0,0.0,0.0,-1.0
12129-12133-12129,12133,12129,12129,0,0.0,0.0,0.0,0.0,0.0,-1.0
12129-12133-12155,12133,12129,12155,-1,0.0,0.0,0.0,38.101982,0.0,0.0
12131-12133-12129,12133,12131,12129,0,0.0,0.0,0.0,0.0,0.0,-1.0
12131-12133-12155,12133,12131,12155,-1,0.0,0.0,0.0,107.30415,0.0,0.0
12155-12133-12129,12133,12155,12129,-1,0.0,0.0,0.0,1.2795508,0.0,0.0
12155-12133-12155,12133,12155,12155,0,0.0,0.0,0.0,0.0,0.0,-1.0
12155-12216-12047,12216,12155,12047,-1,0.0,0.0,0.0,37.875561,0.0,0.0
12155-12216-12155,12216,12155,12155,0,0.0,0.0,0.0,0.0,0.0,-1.0
12155-12216-12278,12216,12155,12278,-1,0.0,0.0,0.0,107.53057,0.0,0.0
12278-12216-12047,12216,12278,12047,0,0.0,0.0,0.0,0.0,0.0,-1.0
12278-12216-12155,12216,12278,12155,-1,0.0,0.0,0.0,1.2795508,0.0,0.0
12278-12216-12278,12216,12278,12278,0,0.0,0.0,0.0,0.0,0.0,-1.0
12152-12221-12152,12221,12152,12152,0,0.0,0.0,0.0,0.0,0.0,-1.0
12152-12221-12213,12221,12152,12213,-1,0.0,0.0,0.0,12.155859,0.0,0.0
12152-12221-12224,12221,12152,12224,-1,0.0,0.0,0.0,5.7801905,0.0,0.0
12213-12221-12152,12221,12213,12152,-1,0.0,0.0,0.0,7.0974426,0.0,0.0
12213-12221-12213,12221,12213,12213,0,0.0,0.0,0.0,0.0,0.0,-1.0
12213-12221-12224,12221,12213,12224,-1,0.0,0.0,0.0,0.0,0.0,0.0
12218-12221-12152,12221,12218,12152,-1,0.0,0.0,0.0,3.5928023,0.0,0.0
12218-12221-12213,12221,12218,12213,-1,0.0,0.0,0.0,19.736341,0.0,0.0
12218-12221-12224,12221,12218,12224,0,0.0,0.0,0.0,0.0,0.0,-1.0
12247-12265-12135,12265,12247,12135,-1,0.0,0.0,0.0,90.093521,0.0,0.0
12247-12265-12247,12265,12247,12247,0,0.0,0.0,0.0,0.0,0.0,-1.0
12247-12265-12258,12265,12247,12258,-1,0.0,0.0,0.0,37.713623,0.0,0.0
12257-12265-12135,12265,12257,12135,0,0.0,0.0,0.0,0.0,0.0,-1.0
12257-12265-12247,12265,12257,12247,-1,0.0,0.0,0.0,93.388878,0.0,0.0
12257-12265-12258,12265,12257,12258,0,0.0,0.0,0.0,0.0,0.0,-1.0
12726-12265-12135,12265,12726,12135,0,0.0,0.0,0.0,0.0,0.0,-1.0
12726-12265-12247,12265,12726,12247,-1,0.0,0.0,0.0,49.998749,0.0,0.0
12726-12265-12258,12265,12726,12258,-1,0.0,0.0,0.0,0.0,0.0,0.0
12174-12270-12174,12270,12174,12174,0,0.0,0.0,0.0,0.0,0.0,-1.0
12174-12270-12271,12270,12174,12271,-1,0.0,0.0,0.0,11.014737,0.0,0.0
12174-12270-12273,12270,12174,12273,-1,0.0,0.0,0.0,12.674212,0.0,0.0
12269-12270-12174,12270,12269,12174,-1,0.0,0.0,0.0,25.631693,0.0,0.0
12269-12270-12271,12270,12269,12271,0,0.0,0.0,0.0,0.0,0.0,-1.0
12269-12270-12273,12270,12269,12273,-1,0.0,0.0,0.0,28.017263,0.0,0.0
12273-12270-12174,12270,12273,12174,-1,0.0,0.0,0.0,14.909657,0.0,0.0
12273-12270-12271,12270,12273,12271,-1,0.0,0.0,0.0,22.530842,0.0,0.0
12273-12270-12273,12270,12273,12273,0,0.0,0.0,0.0,0.0,0.0,-1.0
12171-12273-12171,12273,12171,12171,0,0.0,0.0,0.0,0.0,0.0,-1.0
12171-12273-12270,12273,12171,12270,-1,0.0,0.0,0.0,24.778004,0.0,0.0
12171-12273-12274,12273,12171,12274,-1,0.0,0.0,0.0,3.1176679,0.0,0.0
12270-12273-12171,12273,12270,12171,-1,0.0,0.0,0.0,30.005201,0.0,0.0
12270-12273-12270,12273,12270,12270,0,0.0,0.0,0.0,0.0,0.0,-1.0
12270-12273-12274,12273,12270,12274,-1,0.0,0.0,0.0,10.686274,0.0,0.0
12272-12273-12171,12273,12272,12171,-1,0.0,0.0,0.0,66.077454,0.0,0.0
12272-12273-12270,12273,12272,12270,-1,0.0,0.0,0.0,12.662496,0.0,0.0
12272-12273-12274,12273,12272,12274,0,0.0,0.0,0.0,0.0,0.0,-1.0
12048-12279-12048,12279,12048,12048,0,0.0,0.0,0.0,0.0,0.0,-1.0
12048-12279-12145,12279,12048,12145,-1,0.0,0.0,0.0,160.09317,0.0,0.0
12048-12279-12188,12279,12048,12188,0,0.0,0.0,0.0,0.0,0.0,-1.0
12145-12279-12048,12279,12145,12048,-1,0.0,0.0,0.0,260.12445,0.0,0.0
12145-12279-12145,12279,12145,12145,0,0.0,0.0,0.0,0.0,0.0,-1.0
12145-12279-12188,12279,12145,12188,-1,0.0,0.0,0.0,9.2134819,0.0,0.0
12280-12279-12048,12279,12280,12048,0,0.0,0.0,0.0,0.0,0.0,-1.0
12280-12279-12145,12279,12280,12145,-1,0.0,0.0,0.0,3.0095556,0.0,0.0
12280-12279-12188,12279,12280,12188,0,0.0,0.0,0.0,0.0,0.0,-1.0
12315-12336-12319,12336,12315,12319,0,0.0,0.0,0.0,0.0,0.0,-1.0
12315-12336-12337,12336,12315,12337,-1,0.0,0.0,0.0,0.0,0.0,0.0
12337-12336-12319,12336,12337,12319,-1,0.0,0.0,0.0,0.0,0.0,0.0
12337-12336-12337,12336,12337,12337,0,0.0,0.0,0.0,0.0,0.0,-1.0
12320-12341-12316,12341,12320,12316,0,0.0,0.0,0.0,0.0,0.0,-1.0
12320-12341-12340,12341,12320,12340,-1,0.0,0.0,0.0,0.0,0.0,0.0
12340-12341-12316,12341,12340,12316,-1,0.0,0.0,0.0,0.0,0.0,0.0
12340-12341-12340,12341,12340,12340,0,0.0,0.0,0.0,0.0,0.0,-1.0
12325-12348-12327,12348,12325,12327,0,0.0,0.0,0.0,0.0,0.0,-1.0
12325-12348-12346,12348,12325,12346,-1,0.0,0.0,0.0,57.654369,0.0,0.0
12346-12348-12327,12348,12346,12327,-1,0.0,0.0,0.0,45.426331,0.0,0.0
12346-12348-12346,12348,12346,12346,0,0.0,0.0,0.0,0.0,0.0,-1.0
12328-12349-12326,12349,12328,12326,0,0.0,0.0,0.0,0.0,0.0,-1.0
12328-12349-12347,12349,12328,12347,-1,0.0,0.0,0.0,45.392258,0.0,0.0
12347-12349-12326,12349,12347,12326,-1,0.0,0.0,0.0,75.441101,0.0,0.0
12347-12349-12347,12349,12347,12347,0,0.0,0.0,0.0,0.0,0.0,-1.0
12091-12444-12213,12444,12091,12213,-1,0.0,0.0,0.0,22.244957,0.0,0.0
12091-12444-12215,12444,12091,12215,0,0.0,0.0,0.0,0.0,0.0,-1.0
12213-12444-12213,12444,12213,12213,0,0.0,0.0,0.0,0.0,0.0,-1.0
12213-12444-12215,12444,12213,12215,-1,0.0,0.0,0.0,24.175491,0.0,0.0
12588-12590-12588,12590,12588,12588,0,0.0,0.0,0.0,0.0,0.0,-1.0
12588-12590-66590,12590,12588,66590,0,0.0,0.0,0.0,0.0,0.0,-1.0
12588-12590-67356,12590,12588,67356,-1,0.0,0.0,0.0,0.0,0.0,0.0
66590-12590-12588,12590,66590,12588,-1,0.0,0.0,0.0,0.039963,0.0,0.0
66590-12590-66590,12590,66590,66590,0,0.0,0.0,0.0,0.0,0.0,-1.0
66590-12590-67356,12590,66590,67356,-1,0.0,0.0,0.0,102.97354,0.0,0.0
67356-12590-12588,12590,67356,12588,-1,0.0,0.0,0.0,0.0,0.0,0.0
67356-12590-66590,12590,67356,66590,-1,0.0,0.0,0.0,47.427052,0.0,0.0
67356-12590-67356,12590,67356,67356,0,0.0,0.0,0.0,0.0,0.0,-1.0
68044-12666-68044,12666,68044,68044,0,0.0,0.0,0.0,0.0,0.0,-1.0
68044-12666-68045,12666,68044,68045,-1,0.0,0.0,0.0,136.75859,0.0,0.0
68044-12666-68195,12666,68044,68195,0,0.0,0.0,0.0,0.0,0.0,-1.0
68045-12666-68044,12666,68045,68044,-1,0.0,0.0,0.0,75.99173,0.0,0.0
68045-12666-68045,12666,68045,68045,0,0.0,0.0,0.0,0.0,0.0,-1.0
68045-12666-68195,12666,68045,68195,-1,0.0,0.0,0.0,0.8089375,0.0,0.0
68195-12666-68044,12666,68195,68044,-1,0.0,0.0,0.0,0.0,0.0,0.0
68195-12666-68045,12666,68195,68045,-1,0.0,0.0,0.0,0.7507618,0.0,0.0
68195-12666-68195,12666,68195,68195,0,0.0,0.0,0.0,0.0,0.0,-1.0
63035-12700-73059,12700,63035,73059,-1,0.0,0.0,0.0,394.35623,0.0,0.0
73301-12705-73301,12705,73301,73301,0,0.0,0.0,0.0,0.0,0.0,-1.0
73301-12705-73504,12705,73301,73504,-1,0.0,0.0,0.0,0.0228209,0.0,0.0
73504-12705-73301,12705,73504,73301,-1,0.0,0.0,0.0,0.0490578,0.0,0.0
73504-12705-73504,12705,73504,73504,0,0.0,0.0,0.0,0.0,0.0,-1.0
13045-13048-13052,13048,13045,13052,0,0.0,0.0,0.0,0.0,0.0,-1.0
13045-13048-13057,13048,13045,13057,-1,0.0,0.0,0.0,0.4664077,0.0,0.0
13045-13048-13060,13048,13045,13060,-1,0.0,0.0,0.0,26.446436,0.0,0.0
13057-13048-13052,13048,13057,13052,-1,0.0,0.0,0.0,0.5715309,0.0,0.0
13057-13048-13057,13048,13057,13057,0,0.0,0.0,0.0,0.0,0.0,-1.0
13057-13048-13060,13048,13057,13060,-1,0.0,0.0,0.0,35.510258,0.0,0.0
13060-13048-13052,13048,13060,13052,-1,0.0,0.0,0.0,9.8740053,0.0,0.0
13060-13048-13057,13048,13060,13057,-1,0.0,0.0,0.0,2.523968,0.0,0.0
13060-13048-13060,13048,13060,13060,0,0.0,0.0,0.0,0.0,0.0,-1.0
13037-13057-13037,13057,13037,13037,0,0.0,0.0,0.0,0.0,0.0,-1.0
13037-13057-13044,13057,13037,13044,-1,0.0,0.0,0.0,1.3953248,0.0,0.0
13037-13057-13048,13057,13037,13048,-1,0.0,0.0,0.0,0.6589808,0.0,0.0
13048-13057-13037,13057,13048,13037,-1,0.0,0.0,0.0,0.5552401,0.0,0.0
13048-13057-13044,13057,13048,13044,-1,0.0,0.0,0.0,2.4351356,0.0,0.0
13048-13057-13048,13057,13048,13048,0,0.0,0.0,0.0,0.0,0.0,-1.0
13053-13057-13037,13057,13053,13037,-1,0.0,0.0,0.0,1.2768317,0.0,0.0
13053-13057-13044,13057,13053,13044,0,0.0,0.0,0.0,0.0,0.0,-1.0
13053-13057-13048,13057,13053,13048,-1,0.0,0.0,0.0,35.422806,0.0,0.0
13086-13121-13120,13121,13086,13120,-1,0.0,0.0,0.0,0.3186559,0.0,0.0
13086-13121-13122,13121,13086,13122,-1,0.0,0.0,0.0,2.7982056,0.0,0.0
13086-13121-13138,13121,13086,13138,0,0.0,0.0,0.0,0.0,0.0,-1.0
13120-13121-13120,13121,13120,13120,0,0.0,0.0,0.0,0.0,0.0,-1.0
13120-13121-13122,13121,13120,13122,-1,0.0,0.0,0.0,0.235856,0.0,0.0
13120-13121-13138,13121,13120,13138,-1,0.0,0.0,0.0,1.0337143,0.0,0.0
13122-13121-13120,13121,13122,13120,-1,0.0,0.0,0.0,0.6580612,0.0,0.0
13122-13121-13122,13121,13122,13122,0,0.0,0.0,0.0,0.0,0.0,-1.0
13122-13121-13138,13121,13122,13138,-1,0.0,0.0,0.0,2.5714509,0.0,0.0
17042-17046-17018,17046,17042,17018,-1,0.0,0.0,0.0,13.036742,0.0,0.0
17042-17046-17042,17046,17042,17042,0,0.0,0.0,0.0,0.0,0.0,-1.0
17042-17046-17064,17046,17042,17064,-1,0.0,0.0,0.0,54.956421,0.0,0.0
17051-17046-17018,17046,17051,17018,0,0.0,0.0,0.0,0.0,0.0,-1.0
17051-17046-17042,17046,17051,17042,-1,0.0,0.0,0.0,1.2155899,0.0,0.0
17051-17046-17064,17046,17051,17064,-1,0.0,0.0,0.0,56.106663,0.0,0.0
17064-17046-17018,17046,17064,17018,-1,0.0,0.0,0.0,32.509029,0.0,0.0
17064-17046-17042,17046,17064,17042,-1,0.0,0.0,0.0,34.583138,0.0,0.0
17064-17046-17064,17046,17064,17064,0,0.0,0.0,0.0,0.0,0.0,-1.0
18089-18097-18089,18097,18089,18089,0,0.0,0.0,0.0,0.0,0.0,-1.0
18089-18097-18099,18097,18089,18099,-1,0.0,0.0,0.0,10.279644,0.0,0.0
18098-18097-18089,18097,18098,18089,-1,0.0,0.0,0.0,83.785255,0.0,0.0
18098-18097-18099,18097,18098,18099,0,0.0,0.0,0.0,0.0,0.0,-1.0
18101-18100-18101,18100,18101,18101,0,0.0,0.0,0.0,0.0,0.0,-1.0
18101-18100-18103,18100,18101,18103,-1,0.0,0.0,0.0,100.90417,0.0,0.0
18102-18100-18101,18100,18102,18101,-1,0.0,0.0,0.0,47.31818,0.0,0.0
18102-18100-18103,18100,18102,18103,0,0.0,0.0,0.0,0.0,0.0,-1.0
18129-18134-18109,18134,18129,18109,0,0.0,0.0,0.0,0.0,0.0,-1.0
18129-18134-18135,18134,18129,18135,-1,0.0,0.0,0.0,33.528706,0.0,0.0
18135-18134-18109,18134,18135,18109,-1,0.0,0.0,0.0,92.508972,0.0,0.0
18135-18134-18135,18134,18135,18135,0,0.0,0.0,0.0,0.0,0.0,-1.0
18108-18140-18130,18140,18108,18130,0,0.0,0.0,0.0,0.0,0.0,-1.0
18108-18140-18141,18140,18108,18141,-1,0.0,0.0,0.0,129.70108,0.0,0.0
18141-18140-18130,18140,18141,18130,-1,0.0,0.0,0.0,29.934704,0.0,0.0
18141-18140-18141,18140,18141,18141,0,0.0,0.0,0.0,0.0,0.0,-1.0
18012-18146-18012,18146,18012,18012,0,0.0,0.0,0.0,0.0,0.0,-1.0
18012-18146-18121,18146,18012,18121,-1,0.0,0.0,0.0,77.430504,0.0,0.0
18120-18146-18012,18146,18120,18012,-1,0.0,0.0,0.0,152.27432,0.0,0.0
18120-18146-18121,18146,18120,18121,0,0.0,0.0,0.0,0.0,0.0,-1.0
1358-22027-1358,22027,1358,1358,0,0.0,0.0,0.0,0.0,0.0,-1.0
1358-22027-22331,22027,1358,22331,-1,0.0,0.0,0.0,3.7462173,0.0,0.0
1358-22027-23044,22027,1358,23044,-1,0.0,0.0,0.0,0.1443596,0.0,0.0
22023-22027-1358,22027,22023,1358,-1,0.0,0.0,0.0,4.1301751,0.0,0.0
22023-22027-22331,22027,22023,22331,0,0.0,0.0,0.0,0.0,0.0,-1.0
22023-22027-23044,22027,22023,23044,-1,0.0,0.0,0.0,131.95197,0.0,0.0
23044-22027-1358,22027,23044,1358,-1,0.0,0.0,0.0,0.1500568,0.0,0.0
23044-22027-22331,22027,23044,22331,-1,0.0,0.0,0.0,21.396637,0.0,0.0
23044-22027-23044,22027,23044,23044,0,0.0,0.0,0.0,0.0,0.0,-1.0
11027-22048-11027,22048,11027,11027,0,0.0,0.0,0.0,0.0,0.0,-1.0
11027-22048-22046,22048,11027,22046,-1,0.0,0.0,0.0,4.690588,0.0,0.0
11027-22048-22049,22048,11027,22049,-1,0.0,0.0,0.0,3.725805,0.0,0.0
22045-22048-11027,22048,22045,11027,-1,0.0,0.0,0.0,41.497868,0.0,0.0
22045-22048-22046,22048,22045,22046,0,0.0,0.0,0.0,0.0,0.0,-1.0
22045-22048-22049,22048,22045,22049,-1,0.0,0.0,0.0,38.153778,0.0,0.0
22049-22048-11027,22048,22049,11027,-1,0.0,0.0,0.0,27.419653,0.0,0.0
22049-22048-22046,22048,22049,22046,-1,0.0,0.0,0.0,2.9811018,0.0,0.0
22049-22048-22049,22048,22049,22049,0,0.0,0.0,0.0,0.0,0.0,-1.0
22048-22049-22038,22049,22048,22038,-1,0.0,0.0,0.0,3.6504824,0.0,0.0
22048-22049-22048,22049,22048,22048,0,0.0,0.0,0.0,0.0,0.0,-1.0
22048-22049-22074,22049,22048,22074,-1,0.0,0.0,0.0,38.229103,0.0,0.0
22074-22049-22038,22049,22074,22038,0,0.0,0.0,0.0,0.0,0.0,-1.0
22074-22049-22048,22049,22074,22048,-1,0.0,0.0,0.0,30.400755,0.0,0.0
22074-22049-22074,22049,22074,22074,0,0.0,0.0,0.0,0.0,0.0,-1.0
22064-22065-22035,22065,22064,22035,0,0.0,0.0,0.0,0.0,0.0,-1.0
22064-22065-22066,22065,22064,22066,-1,0.0,0.0,0.0,197.84265,0.0,0.0
22066-22065-22035,22065,22066,22035,-1,0.0,0.0,0.0,29.293156,0.0,0.0
22066-22065-22066,22065,22066,22066,0,0.0,0.0,0.0,0.0,0.0,-1.0
22024-22068-22067,22068,22024,22067,-1,0.0,0.0,0.0,90.735336,0.0,0.0
22024-22068-22080,22068,22024,22080,0,0.0,0.0,0.0,0.0,0.0,-1.0
22067-22068-22067,22068,22067,22067,0,0.0,0.0,0.0,0.0,0.0,-1.0
22067-22068-22080,22068,22067,22080,-1,0.0,0.0,0.0,33.270039,0.0,0.0
22229-22228-22229,22228,22229,22229,0,0.0,0.0,0.0,0.0,0.0,-1.0
22229-22228-22230,22228,22229,22230,-1,0.0,0.0,0.0,77.55909,0.0,0.0
22232-22228-22229,22228,22232,22229,-1,0.0,0.0,0.0,12.53353,0.0,0.0
22232-22228-22230,22228,22232,22230,0,0.0,0.0,0.0,0.0,0.0,-1.0
22041-22258-22041,22258,22041,22041,0,0.0,0.0,0.0,0.0,0.0,-1.0
22041-22258-22259,22258,22041,22259,-1,0.0,0.0,0.0,3.954201,0.0,0.0
22259-22258-22041,22258,22259,22041,-1,0.0,0.0,0.0,15.212639,0.0,0.0
22259-22258-22259,22258,22259,22259,0,0.0,0.0,0.0,0.0,0.0,-1.0
22331-23003-22023,23003,22331,22023,0,0.0,0.0,0.0,0.0,0.0,-1.0
22331-23003-23004,23003,22331,23004,-1,0.0,0.0,0.0,9.1909037,0.0,0.0
23001-23003-22023,23003,23001,22023,-1,0.0,0.0,0.0,89.990341,0.0,0.0
23001-23003-23004,23003,23001,23004,-1,0.0,0.0,0.0,465.72055,0.0,0.0
24011-24010-24013,24010,24011,24013,0,0.0,0.0,0.0,0.0,0.0,-1.0
24011-24010-24033,24010,24011,24033,-1,0.0,0.0,0.0,485.15356,0.0,0.0
24033-24010-24013,24010,24033,24013,-1,0.0,0.0,0.0,167.243,0.0,0.0
24033-24010-24033,24010,24033,24033,0,0.0,0.0,0.0,0.0,0.0,-1.0
24041-24015-24041,24015,24041,24041,0,0.0,0.0,0.0,0.0,0.0,-1.0
24041-24015-24174,24015,24041,24174,-1,0.0,0.0,0.0,35.34671,0.0,0.0
24041-24015-24184,24015,24041,24184,-1,0.0,0.0,0.0,105.98382,0.0,0.0
24173-24015-24041,24015,24173,24041,-1,0.0,0.0,0.0,29.968037,0.0,0.0
24173-24015-24174,24015,24173,24174,0,0.0,0.0,0.0,0.0,0.0,-1.0
24173-24015-24184,24015,24173,24184,0,0.0,0.0,0.0,0.0,0.0,-1.0
24184-24015-24041,24015,24184,24041,-1,0.0,0.0,0.0,117.68828,0.0,0.0
24184-24015-24174,24015,24184,24174,0,0.0,0.0,0.0,0.0,0.0,-1.0
24184-24015-24184,24015,24184,24184,0,0.0,0.0,0.0,0.0,0.0,-1.0
24049-24051-24049,24051,24049,24049,0,0.0,0.0,0.0,0.0,0.0,-1.0
24049-24051-24052,24051,24049,24052,-1,0.0,0.0,0.0,3.6848781,0.0,0.0
24052-24051-24049,24051,24052,24049,-1,0.0,0.0,0.0,3.0459998,0.0,0.0
24052-24051-24052,24051,24052,24052,0,0.0,0.0,0.0,0.0,0.0,-1.0
24065-24051-24049,24051,24065,24049,-1,0.0,0.0,0.0,0.0,0.0,0.0
24065-24051-24052,24051,24065,24052,0,0.0,0.0,0.0,0.0,0.0,-1.0
24051-24052-24051,24052,24051,24051,0,0.0,0.0,0.0,0.0,0.0,-1.0
24051-24052-24053,24052,24051,24053,-1,0.0,0.0,0.0,2.1154606,0.0,0.0
24051-24052-24066,24052,24051,24066,-1,0.0,0.0,0.0,1.5694175,0.0,0.0
24053-24052-24051,24052,24053,24051,-1,0.0,0.0,0.0,3.0459998,0.0,0.0
24053-24052-24053,24052,24053,24053,0,0.0,0.0,0.0,0.0,0.0,-1.0
24053-24052-24066,24052,24053,24066,-1,0.0,0.0,0.0,29.507849,0.0,0.0
24052-24053-24052,24053,24052,24052,0,0.0,0.0,0.0,0.0,0.0,-1.0
24052-24053-24065,24053,24052,24065,-1,0.0,0.0,0.0,0.0,0.0,0.0
24052-24053-24073,24053,24052,24073,-1,0.0,0.0,0.0,2.1154606,0.0,0.0
24066-24053-24052,24053,24066,24052,-1,0.0,0.0,0.0,1.0787975,0.0,0.0
24066-24053-24065,24053,24066,24065,-1,0.0,0.0,0.0,0.0,0.0,0.0
24066-24053-24073,24053,24066,24073,-1,0.0,0.0,0.0,31.23963,0.0,0.0
24073-24053-24052,24053,24073,24052,-1,0.0,0.0,0.0,31.47505,0.0,0.0
24073-24053-24065,24053,24073,24065,-1,0.0,0.0,0.0,0.0,0.0,0.0
24073-24053-24073,24053,24073,24073,0,0.0,0.0,0.0,0.0,0.0,-1.0
24053-24065-24051,24065,24053,24051,-1,0.0,0.0,0.0,0.0,0.0,0.0
24053-24065-24064,24065,24053,24064,-1,0.0,0.0,0.0,0.0,0.0,0.0
24064-24065-24051,24065,24064,24051,-1,0.0,0.0,0.0,0.0,0.0,0.0
24064-24065-24064,24065,24064,24064,0,0.0,0.0,0.0,0.0,0.0,-1.0
24052-24066-24053,24066,24052,24053,0,0.0,0.0,0.0,0.0,0.0,-1.0
24052-24066-24063,24066,24052,24063,-1,0.0,0.0,0.0,31.077267,0.0,0.0
24063-24066-24053,24066,24063,24053,-1,0.0,0.0,0.0,32.318428,0.0,0.0
24063-24066-24063,24066,24063,24063,0,0.0,0.0,0.0,0.0,0.0,-1.0
24068-24067-24068,24067,24068,24068,0,0.0,0.0,0.0,0.0,0.0,-1.0
24068-24067-24073,24067,24068,24073,-1,0.0,0.0,0.0,3.6686294,0.0,0.0
24074-24067-24068,24067,24074,24068,-1,0.0,0.0,0.0,2.8814857,0.0,0.0
24074-24067-24073,24067,24074,24073,0,0.0,0.0,0.0,0.0,0.0,-1.0
24073-24069-24070,24069,24073,24070,0,0.0,0.0,0.0,0.0,0.0,-1.0
24073-24069-24086,24069,24073,24086,-1,0.0,0.0,0.0,0.2434421,0.0,0.0
24086-24069-24070,24069,24086,24070,-1,0.0,0.0,0.0,0.1579715,0.0,0.0
24086-24069-24086,24069,24086,24086,0,0.0,0.0,0.0,0.0,0.0,-1.0
24069-24070-24073,24070,24069,24073,-1,0.0,0.0,0.0,0.1579715,0.0,0.0
24069-24070-24074,24070,24069,24074,-1,0.0,0.0,0.0,0.0,0.0,0.0
24073-24070-24073,24070,24073,24073,0,0.0,0.0,0.0,0.0,0.0,-1.0
24073-24070-24074,24070,24073,24074,-1,0.0,0.0,0.0,34.974945,0.0,0.0
24074-24070-24073,24070,24074,24073,-1,0.0,0.0,0.0,29.511747,0.0,0.0
24074-24070-24074,24070,24074,24074,0,0.0,0.0,0.0,0.0,0.0,-1.0
24053-24073-24053,24073,24053,24053,0,0.0,0.0,0.0,0.0,0.0,-1.0
24053-24073-24069,24073,24053,24069,-1,0.0,0.0,0.0,0.2434421,0.0,0.0
24053-24073-24070,24073,24053,24070,-1,0.0,0.0,0.0,33.111649,0.0,0.0
24067-24073-24053,24073,24067,24053,-1,0.0,0.0,0.0,1.8053327,0.0,0.0
24067-24073-24069,24073,24067,24069,-1,0.0,0.0,0.0,0.0,0.0,0.0
24067-24073-24070,24073,24067,24070,-1,0.0,0.0,0.0,1.8632967,0.0,0.0
24070-24073-24053,24073,24070,24053,-1,0.0,0.0,0.0,29.669718,0.0,0.0
24070-24073-24069,24073,24070,24069,-1,0.0,0.0,0.0,0.0,0.0,0.0
24070-24073-24070,24073,24070,24070,0,0.0,0.0,0.0,0.0,0.0,-1.0
24070-24074-24067,24074,24070,24067,-1,0.0,0.0,0.0,1.8576757,0.0,0.0
24070-24074-24070,24074,24070,24070,0,0.0,0.0,0.0,0.0,0.0,-1.0
24070-24074-24075,24074,24070,24075,-1,0.0,0.0,0.0,33.117271,0.0,0.0
24075-24074-24067,24074,24075,24067,-1,0.0,0.0,0.0,1.0238101,0.0,0.0
24075-24074-24070,24074,24075,24070,-1,0.0,0.0,0.0,29.511747,0.0,0.0
24075-24074-24075,24074,24075,24075,0,0.0,0.0,0.0,0.0,0.0,-1.0
24043-24152-24043,24152,24043,24043,0,0.0,0.0,0.0,0.0,0.0,-1.0
24043-24152-24154,24152,24043,24154,-1,0.0,0.0,0.0,0.014307,0.0,0.0
24043-24152-24188,24152,24043,24188,-1,0.0,0.0,0.0,1.1241268,0.0,0.0
