ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3
73301-12705-73301,12705,73301,73301,0,0.0,0.0,0.0
73301-12705-73504,12705,73301,73504,-1,0.0,0.0,0.0
73504-12705-73301,12705,73504,73301,-1,0.0,0.0,0.0
73504-12705-73504,12705,73504,73504,0,0.0,0.0,0.0
13045-13048-13052,13048,13045,13052,0,0.0,0.0,0.0
13045-13048-13057,13048,13045,13057,-1,0.0,0.0,0.0
13045-13048-13060,13048,13045,13060,-1,0.0,0.0,0.0
13057-13048-13052,13048,13057,13052,-1,0.0,0.0,0.0
13057-13048-13057,13048,13057,13057,0,0.0,0.0,0.0
13057-13048-13060,13048,13057,13060,-1,0.0,0.0,0.0
13060-13048-13052,13048,13060,13052,-1,0.0,0.0,0.0
13060-13048-13057,13048,13060,13057,-1,0.0,0.0,0.0
13060-13048-13060,13048,13060,13060,0,0.0,0.0,0.0
13037-13057-13037,13057,13037,13037,0,0.0,0.0,0.0
13037-13057-13044,13057,13037,13044,-1,0.0,0.0,0.0
13037-13057-13048,13057,13037,13048,-1,0.0,0.0,0.0
13048-13057-13037,13057,13048,13037,-1,0.0,0.0,0.0
13048-13057-13044,13057,13048,13044,-1,0.0,0.0,0.0
13048-13057-13048,13057,13048,13048,0,0.0,0.0,0.0
13053-13057-13037,13057,13053,13037,-1,0.0,0.0,0.0
13053-13057-13044,13057,13053,13044,0,0.0,0.0,0.0
13053-13057-13048,13057,13053,13048,-1,0.0,0.0,0.0
13086-13121-13120,13121,13086,13120,-1,0.0,0.0,0.0
13086-13121-13122,13121,13086,13122,-1,0.0,0.0,0.0
13086-13121-13138,13121,13086,13138,0,0.0,0.0,0.0
13120-13121-13120,13121,13120,13120,0,0.0,0.0,0.0
13120-13121-13122,13121,13120,13122,-1,0.0,0.0,0.0
13120-13121-13138,13121,13120,13138,-1,0.0,0.0,0.0
13122-13121-13120,13121,13122,13120,-1,0.0,0.0,0.0
13122-13121-13122,13121,13122,13122,0,0.0,0.0,0.0
13122-13121-13138,13121,13122,13138,-1,0.0,0.0,0.0
17042-17046-17018,17046,17042,17018,-1,0.0,0.0,0.0
17042-17046-17042,17046,17042,17042,0,0.0,0.0,0.0
17042-17046-17064,17046,17042,17064,-1,0.0,0.0,0.0
17051-17046-17018,17046,17051,17018,0,0.0,0.0,0.0
17051-17046-17042,17046,17051,17042,-1,0.0,0.0,0.0
17051-17046-17064,17046,17051,17064,-1,0.0,0.0,0.0
17064-17046-17018,17046,17064,17018,-1,0.0,0.0,0.0
17064-17046-17042,17046,17064,17042,-1,0.0,0.0,0.0
17064-17046-17064,17046,17064,17064,0,0.0,0.0,0.0
18089-18097-18089,18097,18089,18089,0,0.0,0.0,0.0
18089-18097-18099,18097,18089,18099,-1,0.0,0.0,0.0
18098-18097-18089,18097,18098,18089,-1,0.0,0.0,0.0
18098-18097-18099,18097,18098,18099,0,0.0,0.0,0.0
18101-18100-18101,18100,18101,18101,0,0.0,0.0,0.0
18101-18100-18103,18100,18101,18103,-1,0.0,0.0,0.0
18102-18100-18101,18100,18102,18101,-1,0.0,0.0,0.0
18102-18100-18103,18100,18102,18103,0,0.0,0.0,0.0
18129-18134-18109,18134,18129,18109,0,0.0,0.0,0.0
18129-18134-18135,18134,18129,18135,-1,0.0,0.0,0.0
18135-18134-18109,18134,18135,18109,-1,0.0,0.0,0.0
18135-18134-18135,18134,18135,18135,0,0.0,0.0,0.0
18108-18140-18130,18140,18108,18130,0,0.0,0.0,0.0
18108-18140-18141,18140,18108,18141,-1,0.0,0.0,0.0
18141-18140-18130,18140,18141,18130,-1,0.0,0.0,0.0
18141-18140-18141,18140,18141,18141,0,0.0,0.0,0.0
18012-18146-18012,18146,18012,18012,0,0.0,0.0,0.0
18012-18146-18121,18146,18012,18121,-1,0.0,0.0,0.0
18120-18146-18012,18146,18120,18012,-1,0.0,0.0,0.0
18120-18146-18121,18146,18120,18121,0,0.0,0.0,0.0
1358-22027-1358,22027,1358,1358,0,0.0,0.0,0.0
1358-22027-22331,22027,1358,22331,-1,0.0,0.0,0.0
1358-22027-23044,22027,1358,23044,-1,0.0,0.0,0.0
22023-22027-1358,22027,22023,1358,-1,0.0,0.0,0.0
22023-22027-22331,22027,22023,22331,0,0.0,0.0,0.0
22023-22027-23044,22027,22023,23044,-1,0.0,0.0,0.0
23044-22027-1358,22027,23044,1358,-1,0.0,0.0,0.0
23044-22027-22331,22027,23044,22331,-1,0.0,0.0,0.0
23044-22027-23044,22027,23044,23044,0,0.0,0.0,0.0
11027-22048-11027,22048,11027,11027,0,0.0,0.0,0.0
11027-22048-22046,22048,11027,22046,-1,0.0,0.0,0.0
11027-22048-22049,22048,11027,22049,-1,0.0,0.0,0.0
22045-22048-11027,22048,22045,11027,-1,0.0,0.0,0.0
22045-22048-22046,22048,22045,22046,0,0.0,0.0,0.0
22045-22048-22049,22048,22045,22049,-1,0.0,0.0,0.0
22049-22048-11027,22048,22049,11027,-1,0.0,0.0,0.0
22049-22048-22046,22048,22049,22046,-1,0.0,0.0,0.0
22049-22048-22049,22048,22049,22049,0,0.0,0.0,0.0
22048-22049-22038,22049,22048,22038,-1,0.0,0.0,0.0
22048-22049-22048,22049,22048,22048,0,0.0,0.0,0.0
22048-22049-22074,22049,22048,22074,-1,0.0,0.0,0.0
22074-22049-22038,22049,22074,22038,0,0.0,0.0,0.0
22074-22049-22048,22049,22074,22048,-1,0.0,0.0,0.0
22074-22049-22074,22049,22074,22074,0,0.0,0.0,0.0
22064-22065-22035,22065,22064,22035,0,0.0,0.0,0.0
22064-22065-22066,22065,22064,22066,-1,0.0,0.0,0.0
22066-22065-22035,22065,22066,22035,-1,0.0,0.0,0.0
22066-22065-22066,22065,22066,22066,0,0.0,0.0,0.0
22024-22068-22067,22068,22024,22067,-1,0.0,0.0,0.0
22024-22068-22080,22068,22024,22080,0,0.0,0.0,0.0
22067-22068-22067,22068,22067,22067,0,0.0,0.0,0.0
22067-22068-22080,22068,22067,22080,-1,0.0,0.0,0.0
22229-22228-22229,22228,22229,22229,0,0.0,0.0,0.0
22229-22228-22230,22228,22229,22230,-1,0.0,0.0,0.0
22232-22228-22229,22228,22232,22229,-1,0.0,0.0,0.0
22232-22228-22230,22228,22232,22230,0,0.0,0.0,0.0
22041-22258-22041,22258,22041,22041,0,0.0,0.0,0.0
22041-22258-22259,22258,22041,22259,-1,0.0,0.0,0.0
22259-22258-22041,22258,22259,22041,-1,0.0,0.0,0.0
22259-22258-22259,22258,22259,22259,0,0.0,0.0,0.0
22331-23003-22023,23003,22331,22023,0,0.0,0.0,0.0
22331-23003-23004,23003,22331,23004,-1,0.0,0.0,0.0
23001-23003-22023,23003,23001,22023,-1,0.0,0.0,0.0
23001-23003-23004,23003,23001,23004,-1,0.0,0.0,0.0
24011-24010-24013,24010,24011,24013,0,0.0,0.0,0.0
24011-24010-24033,24010,24011,24033,-1,0.0,0.0,0.0
24033-24010-24013,24010,24033,24013,-1,0.0,0.0,0.0
24033-24010-24033,24010,24033,24033,0,0.0,0.0,0.0
24041-24015-24041,24015,24041,24041,0,0.0,0.0,0.0
24041-24015-24174,24015,24041,24174,-1,0.0,0.0,0.0
24041-24015-24184,24015,24041,24184,-1,0.0,0.0,0.0
24173-24015-24041,24015,24173,24041,-1,0.0,0.0,0.0
24173-24015-24174,24015,24173,24174,0,0.0,0.0,0.0
24173-24015-24184,24015,24173,24184,0,0.0,0.0,0.0
24184-24015-24041,24015,24184,24041,-1,0.0,0.0,0.0
24184-24015-24174,24015,24184,24174,0,0.0,0.0,0.0
24184-24015-24184,24015,24184,24184,0,0.0,0.0,0.0
24049-24051-24049,24051,24049,24049,0,0.0,0.0,0.0
24049-24051-24052,24051,24049,24052,-1,0.0,0.0,0.0
24052-24051-24049,24051,24052,24049,-1,0.0,0.0,0.0
24052-24051-24052,24051,24052,24052,0,0.0,0.0,0.0
24065-24051-24049,24051,24065,24049,-1,0.0,0.0,0.0
24065-24051-24052,24051,24065,24052,0,0.0,0.0,0.0
24051-24052-24051,24052,24051,24051,0,0.0,0.0,0.0
24051-24052-24053,24052,24051,24053,-1,0.0,0.0,0.0
24051-24052-24066,24052,24051,24066,-1,0.0,0.0,0.0
24053-24052-24051,24052,24053,24051,-1,0.0,0.0,0.0
24053-24052-24053,24052,24053,24053,0,0.0,0.0,0.0
24053-24052-24066,24052,24053,24066,-1,0.0,0.0,0.0
24052-24053-24052,24053,24052,24052,0,0.0,0.0,0.0
24052-24053-24065,24053,24052,24065,-1,0.0,0.0,0.0
24052-24053-24073,24053,24052,24073,-1,0.0,0.0,0.0
24066-24053-24052,24053,24066,24052,-1,0.0,0.0,0.0
24066-24053-24065,24053,24066,24065,-1,0.0,0.0,0.0
24066-24053-24073,24053,24066,24073,-1,0.0,0.0,0.0
24073-24053-24052,24053,24073,24052,-1,0.0,0.0,0.0
24073-24053-24065,24053,24073,24065,-1,0.0,0.0,0.0
24073-24053-24073,24053,24073,24073,0,0.0,0.0,0.0
24053-24065-24051,24065,24053,24051,-1,0.0,0.0,0.0
24053-24065-24064,24065,24053,24064,-1,0.0,0.0,0.0
24064-24065-24051,24065,24064,24051,-1,0.0,0.0,0.0
24064-24065-24064,24065,24064,24064,0,0.0,0.0,0.0
24052-24066-24053,24066,24052,24053,0,0.0,0.0,0.0
24052-24066-24063,24066,24052,24063,-1,0.0,0.0,0.0
24063-24066-24053,24066,24063,24053,-1,0.0,0.0,0.0
24063-24066-24063,24066,24063,24063,0,0.0,0.0,0.0
24068-24067-24068,24067,24068,24068,0,0.0,0.0,0.0
24068-24067-24073,24067,24068,24073,-1,0.0,0.0,0.0
24074-24067-24068,24067,24074,24068,-1,0.0,0.0,0.0
24074-24067-24073,24067,24074,24073,0,0.0,0.0,0.0
24073-24069-24070,24069,24073,24070,0,0.0,0.0,0.0
24073-24069-24086,24069,24073,24086,-1,0.0,0.0,0.0
24086-24069-24070,24069,24086,24070,-1,0.0,0.0,0.0
24086-24069-24086,24069,24086,24086,0,0.0,0.0,0.0
24069-24070-24073,24070,24069,24073,-1,0.0,0.0,0.0
24069-24070-24074,24070,24069,24074,-1,0.0,0.0,0.0
24073-24070-24073,24070,24073,24073,0,0.0,0.0,0.0
24073-24070-24074,24070,24073,24074,-1,0.0,0.0,0.0
24074-24070-24073,24070,24074,24073,-1,0.0,0.0,0.0
24074-24070-24074,24070,24074,24074,0,0.0,0.0,0.0
24053-24073-24053,24073,24053,24053,0,0.0,0.0,0.0
24053-24073-24069,24073,24053,24069,-1,0.0,0.0,0.0
24053-24073-24070,24073,24053,24070,-1,0.0,0.0,0.0
24067-24073-24053,24073,24067,24053,-1,0.0,0.0,0.0
24067-24073-24069,24073,24067,24069,-1,0.0,0.0,0.0
24067-24073-24070,24073,24067,24070,-1,0.0,0.0,0.0
24070-24073-24053,24073,24070,24053,-1,0.0,0.0,0.0
24070-24073-24069,24073,24070,24069,-1,0.0,0.0,0.0
24070-24073-24070,24073,24070,24070,0,0.0,0.0,0.0
24070-24074-24067,24074,24070,24067,-1,0.0,0.0,0.0
24070-24074-24070,24074,24070,24070,0,0.0,0.0,0.0
24070-24074-24075,24074,24070,24075,-1,0.0,0.0,0.0
24075-24074-24067,24074,24075,24067,-1,0.0,0.0,0.0
24075-24074-24070,24074,24075,24070,-1,0.0,0.0,0.0
24075-24074-24075,24074,24075,24075,0,0.0,0.0,0.0
24043-24152-24043,24152,24043,24043,0,0.0,0.0,0.0
24043-24152-24154,24152,24043,24154,-1,0.0,0.0,0.0
24043-24152-24188,24152,24043,24188,-1,0.0,0.0,0.0
24154-24152-24043,24152,24154,24043,-1,0.0,0.0,0.0
24154-24152-24154,24152,24154,24154,0,0.0,0.0,0.0
24154-24152-24188,24152,24154,24188,-1,0.0,0.0,0.0
24167-24152-24043,24152,24167,24043,-1,0.0,0.0,0.0
24167-24152-24154,24152,24167,24154,-1,0.0,0.0,0.0
24167-24152-24188,24152,24167,24188,0,0.0,0.0,0.0
24046-24189-24046,24189,24046,24046,0,0.0,0.0,0.0
24046-24189-24154,24189,24046,24154,-1,0.0,0.0,0.0
24154-24189-24046,24189,24154,24046,-1,0.0,0.0,0.0
24154-24189-24154,24189,24154,24154,0,0.0,0.0,0.0
24187-24189-24046,24189,24187,24046,-1,0.0,0.0,0.0
24187-24189-24154,24189,24187,24154,0,0.0,0.0,0.0
25030-25031-25032,25031,25030,25032,-1,0.0,0.0,0.0
25030-25031-25034,25031,25030,25034,0,0.0,0.0,0.0
25030-25031-25037,25031,25030,25037,-1,0.0,0.0,0.0
25032-25031-25032,25031,25032,25032,0,0.0,0.0,0.0
25032-25031-25034,25031,25032,25034,-1,0.0,0.0,0.0
25032-25031-25037,25031,25032,25037,-1,0.0,0.0,0.0
25037-25031-25032,25031,25037,25032,-1,0.0,0.0,0.0
25037-25031-25034,25031,25037,25034,-1,0.0,0.0,0.0
25037-25031-25037,25031,25037,25037,0,0.0,0.0,0.0
25008-25032-25031,25032,25008,25031,-1,0.0,0.0,0.0
25008-25032-25035,25032,25008,25035,0,0.0,0.0,0.0
25008-25032-35270,25032,25008,35270,-1,0.0,0.0,0.0
25031-25032-25031,25032,25031,25031,0,0.0,0.0,0.0
25031-25032-25035,25032,25031,25035,-1,0.0,0.0,0.0
25031-25032-35270,25032,25031,35270,-1,0.0,0.0,0.0
35270-25032-25031,25032,35270,25031,-1,0.0,0.0,0.0
35270-25032-25035,25032,35270,25035,-1,0.0,0.0,0.0
35270-25032-35270,25032,35270,35270,0,0.0,0.0,0.0
1256-26039-1256,26039,1256,1256,0,0.0,0.0,0.0
1256-26039-10755,26039,1256,10755,-1,0.0,0.0,0.0
1256-26039-26067,26039,1256,26067,-1,0.0,0.0,0.0
10755-26039-1256,26039,10755,1256,-1,0.0,0.0,0.0
10755-26039-10755,26039,10755,10755,0,0.0,0.0,0.0
10755-26039-26067,26039,10755,26067,-1,0.0,0.0,0.0
26064-26039-1256,26039,26064,1256,-1,0.0,0.0,0.0
26064-26039-10755,26039,26064,10755,-1,0.0,0.0,0.0
26064-26039-26067,26039,26064,26067,0,0.0,0.0,0.0
26042-26040-26042,26040,26042,26042,0,0.0,0.0,0.0
26042-26040-26159,26040,26042,26159,-1,0.0,0.0,0.0
26296-26040-26042,26040,26296,26042,-1,0.0,0.0,0.0
26296-26040-26159,26040,26296,26159,0,0.0,0.0,0.0
26165-26167-26165,26167,26165,26165,0,0.0,0.0,0.0
26165-26167-26179,26167,26165,26179,-1,0.0,0.0,0.0
26170-26167-26165,26167,26170,26165,-1,0.0,0.0,0.0
26170-26167-26179,26167,26170,26179,0,0.0,0.0,0.0
1184-28043-1184,28043,1184,1184,0,0.0,0.0,0.0
1184-28043-28016,28043,1184,28016,-1,0.0,0.0,0.0
1184-28043-28032,28043,1184,28032,-1,0.0,0.0,0.0
1184-28043-28061,28043,1184,28061,-1,0.0,0.0,0.0
28018-28043-1184,28043,28018,1184,-1,0.0,0.0,0.0
28018-28043-28016,28043,28018,28016,0,0.0,0.0,0.0
28018-28043-28032,28043,28018,28032,-1,0.0,0.0,0.0
28018-28043-28061,28043,28018,28061,-1,0.0,0.0,0.0
28032-28043-1184,28043,28032,1184,-1,0.0,0.0,0.0
28032-28043-28016,28043,28032,28016,-1,0.0,0.0,0.0
28032-28043-28032,28043,28032,28032,0,0.0,0.0,0.0
28032-28043-28061,28043,28032,28061,-1,0.0,0.0,0.0
28061-28043-1184,28043,28061,1184,-1,0.0,0.0,0.0
28061-28043-28016,28043,28061,28016,-1,0.0,0.0,0.0
28061-28043-28032,28043,28061,28032,-1,0.0,0.0,0.0
28061-28043-28061,28043,28061,28061,0,0.0,0.0,0.0
28007-28061-28009,28061,28007,28009,0,0.0,0.0,0.0
28007-28061-28033,28061,28007,28033,-1,0.0,0.0,0.0
28007-28061-28043,28061,28007,28043,-1,0.0,0.0,0.0
28033-28061-28009,28061,28033,28009,-1,0.0,0.0,0.0
28033-28061-28033,28061,28033,28033,0,0.0,0.0,0.0
28033-28061-28043,28061,28033,28043,-1,0.0,0.0,0.0
28043-28061-28009,28061,28043,28009,-1,0.0,0.0,0.0
28043-28061-28033,28061,28043,28033,-1,0.0,0.0,0.0
28043-28061-28043,28061,28043,28043,0,0.0,0.0,0.0
28010-28094-28003,28094,28010,28003,0,0.0,0.0,0.0
28010-28094-28081,28094,28010,28081,-1,0.0,0.0,0.0
28081-28094-28003,28094,28081,28003,-1,0.0,0.0,0.0
28081-28094-28081,28094,28081,28081,0,0.0,0.0,0.0
28085-28098-28085,28098,28085,28085,0,0.0,0.0,0.0
28085-28098-28099,28098,28085,28099,-1,0.0,0.0,0.0
28096-28098-28085,28098,28096,28085,-1,0.0,0.0,0.0
28096-28098-28099,28098,28096,28099,0,0.0,0.0,0.0
28113-28112-28113,28112,28113,28113,0,0.0,0.0,0.0
28113-28112-28130,28112,28113,28130,-1,0.0,0.0,0.0
28131-28112-28113,28112,28131,28113,-1,0.0,0.0,0.0
28131-28112-28130,28112,28131,28130,0,0.0,0.0,0.0
28106-28114-28002,28114,28106,28002,-1,0.0,0.0,0.0
28106-28114-28106,28114,28106,28106,0,0.0,0.0,0.0
28107-28114-28002,28114,28107,28002,0,0.0,0.0,0.0
28107-28114-28106,28114,28107,28106,-1,0.0,0.0,0.0
28028-28117-28028,28117,28028,28028,0,0.0,0.0,0.0
28028-28117-28118,28117,28028,28118,-1,0.0,0.0,0.0
28028-28117-28126,28117,28028,28126,-1,0.0,0.0,0.0
28118-28117-28028,28117,28118,28028,-1,0.0,0.0,0.0
28118-28117-28118,28117,28118,28118,0,0.0,0.0,0.0
28118-28117-28126,28117,28118,28126,-1,0.0,0.0,0.0
28126-28117-28028,28117,28126,28028,-1,0.0,0.0,0.0
28126-28117-28118,28117,28126,28118,-1,0.0,0.0,0.0
28126-28117-28126,28117,28126,28126,0,0.0,0.0,0.0
28136-28117-28028,28117,28136,28028,-1,0.0,0.0,0.0
28136-28117-28118,28117,28136,28118,0,0.0,0.0,0.0
28136-28117-28126,28117,28136,28126,-1,0.0,0.0,0.0
28126-28127-28126,28127,28126,28126,0,0.0,0.0,0.0
28126-28127-28132,28127,28126,28132,-1,0.0,0.0,0.0
28133-28127-28126,28127,28133,28126,-1,0.0,0.0,0.0
28133-28127-28132,28127,28133,28132,0,0.0,0.0,0.0
28128-28129-28128,28129,28128,28128,0,0.0,0.0,0.0
28128-28129-28135,28129,28128,28135,-1,0.0,0.0,0.0
28134-28129-28128,28129,28134,28128,-1,0.0,0.0,0.0
28134-28129-28135,28129,28134,28135,0,0.0,0.0,0.0
11733-28159-11733,28159,11733,11733,0,0.0,0.0,0.0
11733-28159-11743,28159,11733,11743,-1,0.0,0.0,0.0
11733-28159-28160,28159,11733,28160,-1,0.0,0.0,0.0
11743-28159-11733,28159,11743,11733,-1,0.0,0.0,0.0
11743-28159-11743,28159,11743,11743,0,0.0,0.0,0.0
11743-28159-28160,28159,11743,28160,-1,0.0,0.0,0.0
28160-28159-11733,28159,28160,11733,-1,0.0,0.0,0.0
28160-28159-11743,28159,28160,11743,-1,0.0,0.0,0.0
28160-28159-28160,28159,28160,28160,0,0.0,0.0,0.0
32064-32061-32020,32061,32064,32020,0,0.0,0.0,0.0
32064-32061-32064,32061,32064,32064,0,0.0,0.0,0.0
32064-32061-32067,32061,32064,32067,-1,0.0,0.0,0.0
32067-32061-32020,32061,32067,32020,-1,0.0,0.0,0.0
32067-32061-32064,32061,32067,32064,-1,0.0,0.0,0.0
32067-32061-32067,32061,32067,32067,0,0.0,0.0,0.0
32061-32064-32061,32064,32061,32061,0,0.0,0.0,0.0
32061-32064-32065,32064,32061,32065,0,0.0,0.0,0.0
32061-32064-32080,32064,32061,32080,-1,0.0,0.0,0.0
32080-32064-32061,32064,32080,32061,-1,0.0,0.0,0.0
32080-32064-32065,32064,32080,32065,-1,0.0,0.0,0.0
32080-32064-32080,32064,32080,32080,0,0.0,0.0,0.0
32024-32066-32033,32066,32024,32033,0,0.0,0.0,0.0
32024-32066-32072,32066,32024,32072,-1,0.0,0.0,0.0
32024-32066-42014,32066,32024,42014,-1,0.0,0.0,0.0
32072-32066-32033,32066,32072,32033,-1,0.0,0.0,0.0
32072-32066-32072,32066,32072,32072,0,0.0,0.0,0.0
32072-32066-42014,32066,32072,42014,-1,0.0,0.0,0.0
42014-32066-32033,32066,42014,32033,-1,0.0,0.0,0.0
42014-32066-32072,32066,42014,32072,-1,0.0,0.0,0.0
42014-32066-42014,32066,42014,42014,0,0.0,0.0,0.0
32000-32072-32000,32072,32000,32000,0,0.0,0.0,0.0
32000-32072-32066,32072,32000,32066,-1,0.0,0.0,0.0
32000-32072-32073,32072,32000,32073,-1,0.0,0.0,0.0
32044-32072-32000,32072,32044,32000,-1,0.0,0.0,0.0
32044-32072-32066,32072,32044,32066,-1,0.0,0.0,0.0
32044-32072-32073,32072,32044,32073,0,0.0,0.0,0.0
32066-32072-32000,32072,32066,32000,-1,0.0,0.0,0.0
32066-32072-32066,32072,32066,32066,0,0.0,0.0,0.0
32066-32072-32073,32072,32066,32073,-1,0.0,0.0,0.0
32073-32072-32000,32072,32073,32000,-1,0.0,0.0,0.0
32073-32072-32066,32072,32073,32066,-1,0.0,0.0,0.0
32073-32072-32073,32072,32073,32073,0,0.0,0.0,0.0
32072-32073-32072,32073,32072,32072,0,0.0,0.0,0.0
32072-32073-32074,32073,32072,32074,-1,0.0,0.0,0.0
32072-32073-32114,32073,32072,32114,-1,0.0,0.0,0.0
32164-32073-32072,32073,32164,32072,-1,0.0,0.0,0.0
32164-32073-32074,32073,32164,32074,0,0.0,0.0,0.0
32164-32073-32114,32073,32164,32114,-1,0.0,0.0,0.0
32073-32114-32074,32114,32073,32074,0,0.0,0.0,0.0
32073-32114-32110,32114,32073,32110,-1,0.0,0.0,0.0
32110-32114-32074,32114,32110,32074,-1,0.0,0.0,0.0
32110-32114-32110,32114,32110,32110,0,0.0,0.0,0.0
32067-32130-32067,32130,32067,32067,0,0.0,0.0,0.0
32067-32130-32087,32130,32067,32087,-1,0.0,0.0,0.0
32067-32130-32131,32130,32067,32131,0,0.0,0.0,0.0
32087-32130-32067,32130,32087,32067,-1,0.0,0.0,0.0
32087-32130-32087,32130,32087,32087,0,0.0,0.0,0.0
32087-32130-32131,32130,32087,32131,-1,0.0,0.0,0.0
33183-33005-33060,33005,33183,33060,-1,0.0,0.0,0.0
33183-33005-33183,33005,33183,33183,0,0.0,0.0,0.0
33183-33005-33304,33005,33183,33304,-1,0.0,0.0,0.0
33304-33005-33060,33005,33304,33060,-1,0.0,0.0,0.0
33304-33005-33183,33005,33304,33183,-1,0.0,0.0,0.0
33304-33005-33304,33005,33304,33304,0,0.0,0.0,0.0
33306-33005-33060,33005,33306,33060,0,0.0,0.0,0.0
33306-33005-33183,33005,33306,33183,-1,0.0,0.0,0.0
33306-33005-33304,33005,33306,33304,-1,0.0,0.0,0.0
33082-33057-33064,33057,33082,33064,-1,0.0,0.0,0.0
33082-33057-33082,33057,33082,33082,0,0.0,0.0,0.0
33082-33057-33173,33057,33082,33173,-1,0.0,0.0,0.0
33125-33057-33064,33057,33125,33064,0,0.0,0.0,0.0
33125-33057-33082,33057,33125,33082,-1,0.0,0.0,0.0
33125-33057-33173,33057,33125,33173,0,0.0,0.0,0.0
33173-33057-33064,33057,33173,33064,0,0.0,0.0,0.0
33173-33057-33082,33057,33173,33082,-1,0.0,0.0,0.0
33173-33057-33173,33057,33173,33173,0,0.0,0.0,0.0
33293-33072-33291,33072,33293,33291,0,0.0,0.0,0.0
33293-33072-43119,33072,33293,43119,-1,0.0,0.0,0.0
33293-33072-43388,33072,33293,43388,-1,0.0,0.0,0.0
43119-33072-33291,33072,43119,33291,-1,0.0,0.0,0.0
43119-33072-43119,33072,43119,43119,0,0.0,0.0,0.0
43119-33072-43388,33072,43119,43388,-1,0.0,0.0,0.0
43388-33072-33291,33072,43388,33291,-1,0.0,0.0,0.0
43388-33072-43119,33072,43388,43119,-1,0.0,0.0,0.0
43388-33072-43388,33072,43388,43388,0,0.0,0.0,0.0
33059-33076-33026,33076,33059,33026,0,0.0,0.0,0.0
33059-33076-33206,33076,33059,33206,-1,0.0,0.0,0.0
33059-33076-33358,33076,33059,33358,-1,0.0,0.0,0.0
33206-33076-33026,33076,33206,33026,-1,0.0,0.0,0.0
33206-33076-33206,33076,33206,33206,0,0.0,0.0,0.0
33206-33076-33358,33076,33206,33358,-1,0.0,0.0,0.0
33358-33076-33026,33076,33358,33026,-1,0.0,0.0,0.0
33358-33076-33206,33076,33358,33206,-1,0.0,0.0,0.0
33358-33076-33358,33076,33358,33358,0,0.0,0.0,0.0
33040-33102-33039,33102,33040,33039,0,0.0,0.0,0.0
33040-33102-33108,33102,33040,33108,-1,0.0,0.0,0.0
33040-33102-33209,33102,33040,33209,-1,0.0,0.0,0.0
33108-33102-33039,33102,33108,33039,-1,0.0,0.0,0.0
33108-33102-33108,33102,33108,33108,0,0.0,0.0,0.0
33108-33102-33209,33102,33108,33209,-1,0.0,0.0,0.0
33209-33102-33039,33102,33209,33039,-1,0.0,0.0,0.0
33209-33102-33108,33102,33209,33108,-1,0.0,0.0,0.0
33209-33102-33209,33102,33209,33209,0,0.0,0.0,0.0
33130-33103-33131,33103,33130,33131,-1,0.0,0.0,0.0
33130-33103-33142,33103,33130,33142,-1,0.0,0.0,0.0
33130-33103-33283,33103,33130,33283,0,0.0,0.0,0.0
33130-33103-33285,33103,33130,33285,-1,0.0,0.0,0.0
33284-33103-33131,33103,33284,33131,-1,0.0,0.0,0.0
33284-33103-33142,33103,33284,33142,0,0.0,0.0,0.0
33284-33103-33283,33103,33284,33283,-1,0.0,0.0,0.0
33284-33103-33285,33103,33284,33285,-1,0.0,0.0,0.0
33296-33103-33131,33103,33296,33131,0,0.0,0.0,0.0
33296-33103-33142,33103,33296,33142,-1,0.0,0.0,0.0
33296-33103-33283,33103,33296,33283,-1,0.0,0.0,0.0
33296-33103-33285,33103,33296,33285,-1,0.0,0.0,0.0
33128-33105-33104,33105,33128,33104,-1,0.0,0.0,0.0
33128-33105-33294,33105,33128,33294,0,0.0,0.0,0.0
33128-33105-33348,33105,33128,33348,-1,0.0,0.0,0.0
33348-33105-33104,33105,33348,33104,-1,0.0,0.0,0.0
33348-33105-33294,33105,33348,33294,-1,0.0,0.0,0.0
33348-33105-33348,33105,33348,33348,0,0.0,0.0,0.0
33349-33105-33104,33105,33349,33104,-1,0.0,0.0,0.0
33349-33105-33294,33105,33349,33294,-1,0.0,0.0,0.0
33349-33105-33348,33105,33349,33348,-1,0.0,0.0,0.0
33102-33108-33102,33108,33102,33102,0,0.0,0.0,0.0
33102-33108-33296,33108,33102,33296,-1,0.0,0.0,0.0
33131-33108-33102,33108,33131,33102,-1,0.0,0.0,0.0
33131-33108-33296,33108,33131,33296,0,0.0,0.0,0.0
33065-33109-33067,33109,33065,33067,0,0.0,0.0,0.0
33065-33109-33110,33109,33065,33110,-1,0.0,0.0,0.0
33065-33109-33218,33109,33065,33218,-1,0.0,0.0,0.0
33110-33109-33067,33109,33110,33067,-1,0.0,0.0,0.0
33110-33109-33110,33109,33110,33110,0,0.0,0.0,0.0
33110-33109-33218,33109,33110,33218,-1,0.0,0.0,0.0
33218-33109-33067,33109,33218,33067,-1,0.0,0.0,0.0
33218-33109-33110,33109,33218,33110,-1,0.0,0.0,0.0
33218-33109-33218,33109,33218,33218,0,0.0,0.0,0.0
33041-33110-33043,33110,33041,33043,0,0.0,0.0,0.0
33041-33110-33109,33110,33041,33109,-1,0.0,0.0,0.0
33109-33110-33043,33110,33109,33043,-1,0.0,0.0,0.0
33109-33110-33109,33110,33109,33109,0,0.0,0.0,0.0
33112-33111-33063,33111,33112,33063,-1,0.0,0.0,0.0
